created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/10/2015,134578,300739,POINT (-73.91044016324304 40.760282971134124),3,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,46-020 30 ROAD,11103,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4015100,New York,40.76028297,-73.91044016,1009060.76631,216280.990388
08/12/2015,138615,109305,POINT (-73.95427116221539 40.80900142291954),6,0,OnCurb,Alive,Fair,Koelreuteria paniculata,golden raintree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,331 WEST 122 STREET,10027,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1025700,New York,40.80900142,-73.95427116,996908.997964,234021.40471
08/19/2015,158680,218144,POINT (-73.94504135674549 40.71584306572839),14,0,OnCurb,Alive,Good,Koelreuteria paniculata,golden raintree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,150 SKILLMAN AVENUE,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK90,East Williamsburg,3049700,New York,40.71584307,-73.94504136,999485.355672,200082.224229
08/12/2015,140589,302283,POINT (-73.90900937431907 40.779999694272526),6,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-049 28 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4011100,New York,40.77999969,-73.90900937,1009449.67597,223464.853645
08/18/2015,156731,338037,POINT (-73.84859915765043 40.57570760108853),2,0,OnCurb,Alive,Fair,Koelreuteria paniculata,golden raintree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,129-017 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093401,New York,40.5757076,-73.84859916,1026308.79612,149058.593993
09/08/2015,209502,503963,POINT (-73.91804959942853 40.846958051491576),4,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,104 WEST 174 STREET,10453,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021502,New York,40.84695805,-73.9180496,1006923.18135,247857.696591
08/24/2015,170519,338673,POINT (-73.75902320395893 40.59308162005439),3,0,OnCurb,Alive,Poor,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,127 BEACH 26 STREET,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4099802,New York,40.59308162,-73.7590232,1051175.32021,155444.092705
09/07/2015,208298,219253,POINT (-73.97124895495364 40.68972060212491),4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,272 ADELPHI STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.6897206,-73.97124895,992223.342637,190561.559544
09/07/2015,208689,221491,POINT (-73.93375732313206 40.694942731877546),13,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,409 HART STREET,11221,Brooklyn,303,3,Brooklyn,36,54,18,BK35,Stuyvesant Heights,3028700,New York,40.69494273,-73.93375732,1002619.21587,192469.771934
09/01/2015,195130,304060,POINT (-73.91247608102185 40.744519401664405),3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,41-046 52 STREET,11377,Woodside,402,4,Queens,26,30,12,QN31,Hunters Point-Sunnyside-West Maspeth,4025302,New York,40.7445194,-73.91247608,1008502.49446,210537.244986
09/02/2015,196255,108922,POINT (-73.95161281045459 40.82741128994066),0,3,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,684 RIVERSIDE DRIVE,10031,New York,109,1,Manhattan,7,71,30,MN04,Hamilton Heights,1022900,New York,40.82741129,-73.95161281,997641.197615,240729.177056
09/08/2015,209059,415850,POINT (-74.10600699328704 40.55909578820967),6,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,286 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55909579,-74.10600699,954794.176354,142987.979822
08/20/2015,162038,407288,POINT (-74.15201120030379 40.591373691169636),2,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,17 SHIRRA AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5027301,New York,40.59137369,-74.1520112,942031.552601,154766.42805
08/27/2015,180520,348761,POINT (-73.84244165066454 40.72418553337322),29,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No,69-059 110 STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4075702,New York,40.72418553,-73.84244165,1027922.03699,203156.137701
08/29/2015,184389,505145,POINT (-73.88572164686065 40.847665059973295),2,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,763 EAST 181 STREET,10460,Bronx,206,2,Bronx,15,79,33,BX17,East Tremont,2037100,New York,40.84766506,-73.88572165,1015867.00139,248125.304324
08/29/2015,185929,349420,POINT (-73.85369680781899 40.736427346466414),23,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,105-010 62 ROAD,11375,Forest Hills,406,4,Queens,29,35,16,QN17,Forest Hills,4074500,New York,40.73642735,-73.85369681,1024794.88543,207610.79513
08/30/2015,189514,302380,POINT (-73.9120327694305 40.78290966089017),3,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-020 23 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78290966,-73.91203277,1008611.28821,224524.197327
09/07/2015,208634,220173,POINT (-73.96104213466636 40.69031567356414),12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,400 DEKALB AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69031567,-73.96104213,995053.83796,190779.455433
08/31/2015,191209,223664,POINT (-74.00069481445712 40.676946612415946),16,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,543 CLINTON STREET,11231,Brooklyn,306,3,Brooklyn,39,52,25,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.67694661,-74.00069481,984057.274652,185906.317214
07/07/2015,54222,344458,POINT (-73.90423275310727 40.699770623307636),4,0,OnCurb,Alive,Poor,Salix babylonica,weeping willow,None,None,NoDamage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,1714 HANCOCK STREET,11385,Ridgewood,405,4,Queens,34,38,12,QN20,Ridgewood,4055300,New York,40.69977062,-73.90423275,1010804.50757,194236.28579
07/16/2015,73491,101997,POINT (-73.99665053828399 40.734757137973304),26,0,OnCurb,Alive,Good,Juglans nigra,black walnut,1or2,Harmful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,41 WEST 11 STREET,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1006300,New York,40.73475714,-73.99665054,985178.257318,206968.444709
07/06/2015,50060,505884,POINT (-73.90837220783999 40.86178985435317),3,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2305 LORING PLACE NORTH,10468,Bronx,207,2,Bronx,14,86,33,BX30,Kingsbridge Heights,2025500,New York,40.86178985,-73.90837221,1009594.96767,253264.139847
06/22/2015,29872,227418,POINT (-73.96208254484475 40.67133201730651),15,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,213 EASTERN PARKWAY,11225,Brooklyn,309,3,Brooklyn,35,57,21,BK63,Crown Heights South,3021300,New York,40.67133202,-73.96208254,994768.304083,183863.035539
07/21/2015,81930,207411,POINT (-73.9672463130255 40.58253335504701),3,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2727 OCEAN PARKWAY,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK23,West Brighton,3035400,New York,40.58253336,-73.96724631,993347.971293,151510.740336
07/25/2015,92261,500426,POINT (-73.91911249253695 40.81089698936815),2,0,OnCurb,Alive,Good,Ulmus pumila,Siberian elm,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,471 EAST 142 STREET,10454,Bronx,201,2,Bronx,8,84,29,BX39,Mott Haven-Port Morris,2004100,New York,40.81089699,-73.91911249,1006641.24326,234719.060795
08/12/2015,139590,409712,POINT (-74.0930138404611 40.575114049986325),28,0,OnCurb,Alive,Poor,Salix babylonica,weeping willow,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,116 GRIMSBY STREET,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011202,New York,40.57511405,-74.09301384,958410.737362,148819.720455
07/21/2015,81797,207255,POINT (-73.96818319465677 40.578769739630175),15,0,OnCurb,Alive,Fair,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2968 OCEAN PARKWAY,11224,Brooklyn,313,3,Brooklyn,48,46,23,BK23,West Brighton,3035602,New York,40.57876974,-73.96818319,993088.232312,150139.465519
08/11/2015,135009,322002,POINT (-73.77773619724766 40.76479729462689),25,0,OnCurb,Alive,Good,Salix babylonica,weeping willow,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,38-002 209 STREET,11361,Bayside,411,4,Queens,19,26,11,QN46,Bayside-Bayside Hills,4112900,New York,40.76479729,-73.7777362,1045819.52449,217991.134934
08/19/2015,158723,339150,POINT (-73.79666113456506 40.597754527749885),12,0,OnCurb,Alive,Poor,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,626 BEACH 67 STREET,11692,Arverne,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4095400,New York,40.59775453,-73.79666113,1040718.38836,157120.037188
08/19/2015,158724,339150,POINT (-73.79666952710765 40.597829462668265),15,0,OnCurb,Alive,Poor,Ulmus pumila,Siberian elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,633 BEACH 67 STREET,11692,Arverne,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4095400,New York,40.59782946,-73.79666953,1040715.99434,157147.332409
06/08/2015,13795,315682,POINT (-73.82711589673018 40.79330307284503),1,0,OnCurb,Alive,Good,Castanea mollissima,Chinese chestnut,3or4,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,89 MALBA DRIVE,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4094500,New York,40.79330307,-73.8271159,1032120.32616,228345.880628
08/28/2015,182020,316426,POINT (-73.83490519750085 40.65067790037658),2,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,164-016 96 STREET,11414,Howard Beach,410,4,Queens,32,23,15,QN57,Lindenwood-Howard Beach,4088400,New York,40.6506779,-73.8349052,1030061.46348,176379.056413
08/30/2015,189979,106510,POINT (-73.96992869322611 40.78636321027885),15,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,24 WEST 87 STREET,10024,New York,107,1,Manhattan,6,69,29,MN12,Upper West Side,1017300,New York,40.78636321,-73.96992869,992577.395079,225771.64037
08/30/2015,188843,108380,POINT (-73.95801583237281 40.80871253317855),10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,401 WEST 120 STREET,10027,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020701,New York,40.80871253,-73.95801583,995872.420969,233915.63294
08/27/2015,179744,348463,POINT (-73.83662625466842 40.72141789388693),7,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,113-014 72 ROAD,11375,Forest Hills,406,4,Queens,29,27,14,QN17,Forest Hills,4075701,New York,40.72141789,-73.83662625,1029535.82772,202150.755853
08/30/2015,190097,107618,POINT (-73.94668662553454 40.772113000893604),14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,55 EAST END AVENUE,10028,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.772113,-73.94668663,999016.785415,220582.871876
08/30/2015,190451,340677,POINT (-73.89183838534387 40.74859800266461),14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Helpful,NoDamage,Volunteer,"Stones,RootOther,TrunkOther,BranchLights",Yes,No,Yes,No,No,Yes,Yes,No,No,37-010 74 STREET,11372,Jackson Heights,403,4,Queens,25,34,16,QN28,Jackson Heights,4028900,New York,40.748598,-73.89183839,1014219.27207,212029.596332
08/25/2015,174071,112072,POINT (-74.000957962329 40.71147263985558),13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,411 PEARL STREET,10038,New York,101,1,Manhattan,1,65,26,MN27,Chinatown,1002900,New York,40.71147264,-74.00095796,983984.421123,198485.167384
09/01/2015,194292,102853,POINT (-73.98152122579215 40.72045806006542),16,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,133 PITT STREET,10002,New York,103,1,Manhattan,2,74,26,MN28,Lower East Side,1002201,New York,40.72045806,-73.98152123,989372.237447,201759.368841
09/08/2015,209260,222724,POINT (-73.91476509223736 40.70293594635094),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1481 GREENE AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3044300,New York,40.70293595,-73.91476509,1007882.96125,195386.489526
08/25/2015,173671,217160,POINT (-73.9633882589616 40.70663355902988),3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,145 CLYMER STREET,11211,Brooklyn,301,3,Brooklyn,33,50,26,BK72,Williamsburg,3053500,New York,40.70663356,-73.96338826,994400.723453,196724.264082
09/04/2015,201804,228505,POINT (-73.98381224170755 40.63600322946805),9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,4205 15 AVENUE,11219,Brooklyn,312,3,Brooklyn,44,44,17,BK88,Borough Park,3023000,New York,40.63600323,-73.98381224,988742.863706,170989.918241
08/18/2015,155605,226321,POINT (-73.9633590083296 40.67520590050668),3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,762 WASHINGTON AVENUE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3020700,New York,40.6752059,-73.96335901,994413.622705,185274.250892
08/29/2015,187200,301705,POINT (-73.89395995005913 40.771204133254074),7,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,19-077 76 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.77120413,-73.89395995,1013621.46191,220265.025071
08/16/2015,149428,216463,POINT (-73.95457348887632 40.73515009485422),16,0,OnCurb,Alive,Fair,Quercus falcata,southern red oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,154 EAGLE STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057500,New York,40.73515009,-73.95457349,996839.25893,207114.857802
09/02/2015,198185,210463,POINT (-73.966176920029 40.608600240435194),10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1726 EAST 7 STREET,11223,Brooklyn,315,3,Brooklyn,44,45,22,BK25,Homecrest,3042000,New York,40.60860024,-73.96617692,993641.348988,161007.682628
08/30/2015,189664,219530,POINT (-73.9652796136021 40.693583353074416),8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,497 MYRTLE AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69358335,-73.96527961,993878.223842,191969.472738
09/02/2015,198279,310815,POINT (-73.81082836279747 40.74233053185556),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,157-006 BOOTH MEMORIAL AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4121500,New York,40.74233053,-73.81082836,1036670.32198,209784.256334
09/07/2015,208216,219258,POINT (-73.97237232128165 40.69041299738687),11,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,244 CARLTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.690413,-73.97237232,991911.727119,190813.719144
09/07/2015,208648,103940,POINT (-73.98735653264389 40.76274910833274),9,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,322 WEST 50 STREET,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.76274911,-73.98735653,987752.491343,217167.054561
09/08/2015,209277,503917,POINT (-73.92079999904769 40.84621979026722),4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1540 PLIMPTON AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021301,New York,40.84621979,-73.9208,1006162.4729,247588.020294
08/24/2015,171780,349993,POINT (-73.75276686823356 40.595122778047696),12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,17-031 SEAGIRT BOULEVARD,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4101001,New York,40.59512278,-73.75276687,1052910.75866,156192.577429
08/28/2015,183378,224405,POINT (-73.99708071194502 40.688759262016355),4,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,367 HENRY STREET,11201,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004500,New York,40.68875926,-73.99708071,985059.599091,190210.02022
08/31/2015,192595,206468,POINT (-73.9985034160223 40.619432536050326),11,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1563 70 STREET,11228,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3026200,New York,40.61943254,-73.99850342,984665.475535,164952.361418
08/31/2015,192597,206468,POINT (-73.99864181477118 40.619516005213136),3,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1563 70 STREET,11228,Brooklyn,311,3,Brooklyn,43,49,22,BK28,Bensonhurst West,3026200,New York,40.61951601,-73.99864181,984627.053368,164982.770806
08/15/2015,147414,415485,POINT (-74.12545357394454 40.57008107372492),21,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,40 MOBILE AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57008107,-74.12545357,949396.352504,146997.322525
08/29/2015,186690,301698,POINT (-73.89106500123133 40.77160642701669),15,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,19-049 79 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.77160643,-73.891065,1014423.13551,220412.577925
08/25/2015,173645,230473,POINT (-73.96615439841085 40.63820754471788),16,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1216 DORCHESTER ROAD,11218,Brooklyn,314,3,Brooklyn,40,44,17,BK42,Flatbush,3052600,New York,40.63820754,-73.9661544,993643.434613,171794.409414
09/01/2015,195941,218944,POINT (-73.97553884763484 40.68654309025665),8,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,98 SOUTH ELLIOTT PLACE,11217,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3003500,New York,40.68654309,-73.97553885,991033.977562,189403.537909
09/12/2015,217532,106834,POINT (-73.97237330711451 40.79747649726263),0,6,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,309 WEST 99 STREET,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1018700,New York,40.7974765,-73.97237331,991899.151685,229820.371118
09/03/2015,200601,210287,POINT (-73.93845448508198 40.60316579147628),19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3025 AVENUE T,11229,Brooklyn,315,3,Brooklyn,46,41,22,BK44,Madison,3056800,New York,40.60316579,-73.93845449,1001340.17709,159031.963154
08/25/2015,175165,339993,POINT (-73.7553477316019 40.59846643740993),15,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,20-049 ELK DRIVE,11691,Far Rockaway,414,4,Queens,31,31,10,QN15,Far Rockaway-Bayswater,4099801,New York,40.59846644,-73.75534773,1052190.60951,157408.740679
